workload,NoH,battery,battery_capacity,battery_speed,battery_embodied_rate,allocationType,carbon_trace,failures,runtime,energy_usage,scheduler_delay,SLA_violations,carbon_emission,embodied_carbon_host,embodied_carbon_battery,total_carbon
surf,277,320_10,320,10,100.0,normal,BR-CS,no,10702638000.0,211202162688.0,-9999.0,-9999.0,4972343.106525015,19215199.15,1086011.0,25273553.256525014
surf,277,320_10,320,10,100.0,normal,BR-N,no,10702638000.0,211191169024.0,-9999.0,-9999.0,4416267.50019345,19215199.15,1086011.0,24717477.65019345
surf,277,320_10,320,10,100.0,normal,BR-NE,no,10702638000.0,211329400832.0,-9999.0,-9999.0,2189389.519259604,19215199.15,1086011.0,22490599.669259604
surf,277,320_10,320,10,100.0,normal,BR-S,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3887437.0000737,19215199.15,1086011.0,24188647.1500737
surf,277,320_10,320,10,100.0,normal,CA-ON,no,10702638000.0,211191169024.0,-9999.0,-9999.0,4559923.000120015,19215199.15,1086011.0,24861133.150120012
surf,277,320_10,320,10,100.0,normal,CA-QC,no,10702638000.0,211191169024.0,-9999.0,-9999.0,2062214.37519183,19215199.15,1086011.0,22363424.52519183
surf,277,320_10,320,10,100.0,normal,CH,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3180918.000033891,19215199.15,1086011.0,23482128.15003389
surf,277,320_10,320,10,100.0,normal,CL-SEN,no,10702638000.0,211236732928.0,-9999.0,-9999.0,17197328.762518406,19215199.15,1086011.0,37498538.912518404
surf,277,320_10,320,10,100.0,normal,CR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,8831103.000338208,19215199.15,1086011.0,29132313.150338206
surf,277,320_10,320,10,100.0,normal,CY,no,10702638000.0,211191169024.0,-9999.0,-9999.0,38673644.00283291,19215199.15,1086011.0,58974854.15283291
surf,277,320_10,320,10,100.0,normal,CZ,no,10702638000.0,211191169024.0,-9999.0,-9999.0,25690660.00080678,19215199.15,1086011.0,45991870.15080678
surf,277,320_10,320,10,100.0,normal,DE,no,10702638000.0,211191169024.0,-9999.0,-9999.0,17108730.00005153,19215199.15,1086011.0,37409940.15005153
surf,277,320_10,320,10,100.0,normal,DK,no,10702638000.0,211342540800.0,-9999.0,-9999.0,6323690.620610727,19215199.15,1086011.0,26624900.770610727
surf,277,320_10,320,10,100.0,normal,DK-BHM,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3151963.500012297,19215199.15,1086011.0,23453173.650012296
surf,277,320_10,320,10,100.0,normal,DK-DK1,no,10702638000.0,211391545344.0,-9999.0,-9999.0,5954473.261933979,19215199.15,1086011.0,26255683.411933977
surf,277,320_10,320,10,100.0,normal,DK-DK2,no,10702638000.0,211191169024.0,-9999.0,-9999.0,6995756.500253787,19215199.15,1086011.0,27296966.650253788
surf,277,320_10,320,10,100.0,normal,EE,no,10702638000.0,211191169024.0,-9999.0,-9999.0,17143706.00038953,19215199.15,1086011.0,37444916.15038953
surf,277,320_10,320,10,100.0,normal,ES,no,10702638000.0,211191169024.0,-9999.0,-9999.0,6022436.500167541,19215199.15,1086011.0,26323646.65016754
surf,277,320_10,320,10,100.0,normal,FI,no,10702638000.0,211271286784.0,-9999.0,-9999.0,4247347.274552198,19215199.15,1086011.0,24548557.424552195
surf,277,320_10,320,10,100.0,normal,FR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,1472996.3750807436,19215199.15,1086011.0,21774206.52508074
surf,277,320_10,320,10,100.0,normal,GB,no,10702638000.0,211191169024.0,-9999.0,-9999.0,8180073.501056384,19215199.15,1086011.0,28481283.651056383
surf,277,320_10,320,10,100.0,normal,GB-NIR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,17710292.001590427,19215199.15,1086011.0,38011502.15159042
surf,277,320_10,320,10,100.0,normal,GR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,18357230.00055262,19215199.15,1086011.0,38658440.150552616
surf,277,320_10,320,10,100.0,normal,HK,no,10702638000.0,212343160832.0,-9999.0,-9999.0,25540050.8,19215199.15,1086011.0,45841260.95
surf,277,320_10,320,10,100.0,normal,HR,no,10702638000.0,211317358592.0,-9999.0,-9999.0,10938116.25629717,19215199.15,1086011.0,31239326.40629717
surf,277,320_10,320,10,100.0,normal,HU,no,10702638000.0,211191169024.0,-9999.0,-9999.0,12106083.000537235,19215199.15,1086011.0,32407293.150537234
surf,277,320_10,320,10,100.0,normal,IE,no,10702638000.0,211202162688.0,-9999.0,-9999.0,24844981.742292803,19215199.15,1086011.0,45146191.8922928
surf,277,320_10,320,10,100.0,normal,IL,no,10702638000.0,211191169024.0,-9999.0,-9999.0,31063374.000127546,19215199.15,1086011.0,51364584.150127545
surf,277,320_10,320,10,100.0,normal,IN,no,10702638000.0,211191169024.0,-9999.0,-9999.0,39734012.00434815,19215199.15,1086011.0,60035222.15434815
surf,277,320_10,320,10,100.0,normal,IN-EA,no,10702638000.0,211202162688.0,-9999.0,-9999.0,46124316.19173797,19215199.15,1086011.0,66425526.34173797
surf,277,320_10,320,10,100.0,normal,IN-NE,no,10702638000.0,211363446784.0,-9999.0,-9999.0,26502747.43343799,19215199.15,1086011.0,46803957.58343799
surf,277,320_10,320,10,100.0,normal,IN-NO,no,10702638000.0,211191169024.0,-9999.0,-9999.0,34056980.002442956,19215199.15,1086011.0,54358190.152442954
surf,277,320_10,320,10,100.0,normal,IN-SO,no,10702638000.0,211191169024.0,-9999.0,-9999.0,35313488.00106465,19215199.15,1086011.0,55614698.15106465
surf,277,320_10,320,10,100.0,normal,IN-WE,no,10702638000.0,211204521984.0,-9999.0,-9999.0,43717383.47453445,19215199.15,1086011.0,64018593.62453445
surf,277,320_10,320,10,100.0,normal,IS,no,10702638000.0,211236732928.0,-9999.0,-9999.0,1658453.2869926095,19215199.15,1086011.0,21959663.436992608
surf,277,320_10,320,10,100.0,normal,IT,no,10702638000.0,211191169024.0,-9999.0,-9999.0,13557668.0011249,19215199.15,1086011.0,33858878.151124895
surf,277,320_10,320,10,100.0,normal,IT-CNO,no,10702638000.0,211191169024.0,-9999.0,-9999.0,12640624.00049799,19215199.15,1086011.0,32941834.150497988
surf,277,320_10,320,10,100.0,normal,IT-CSO,no,10702638000.0,211191169024.0,-9999.0,-9999.0,14867113.001187146,19215199.15,1086011.0,35168323.151187144
surf,277,320_10,320,10,100.0,normal,IT-NO,no,10702638000.0,211191169024.0,-9999.0,-9999.0,11970465.000526324,19215199.15,1086011.0,32271675.150526322
surf,277,320_10,320,10,100.0,normal,IT-SAR,no,10702638000.0,211282804736.0,-9999.0,-9999.0,29082851.19403596,19215199.15,1086011.0,49384061.34403595
surf,277,320_10,320,10,100.0,normal,IT-SIC,no,10702638000.0,211283148800.0,-9999.0,-9999.0,15385362.18887932,19215199.15,1086011.0,35686572.33887932
surf,277,320_10,320,10,100.0,normal,IT-SO,no,10702638000.0,211191169024.0,-9999.0,-9999.0,14813359.00000024,19215199.15,1086011.0,35114569.15000024
surf,277,320_10,320,10,100.0,normal,JP,no,10702638000.0,211191169024.0,-9999.0,-9999.0,25885624.003746316,19215199.15,1086011.0,46186834.153746314
surf,277,320_10,320,10,100.0,normal,JP-CB,no,10702638000.0,211191169024.0,-9999.0,-9999.0,26892988.002502304,19215199.15,1086011.0,47194198.1525023
surf,277,320_10,320,10,100.0,normal,JP-CG,no,10702638000.0,211191169024.0,-9999.0,-9999.0,26479286.002344374,19215199.15,1086011.0,46780496.152344376
surf,277,320_10,320,10,100.0,normal,JP-HKD,no,10702638000.0,211191169024.0,-9999.0,-9999.0,25930022.00060486,19215199.15,1086011.0,46231232.15060486
surf,277,320_10,320,10,100.0,normal,JP-HR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,25490326.001247384,19215199.15,1086011.0,45791536.15124738
surf,277,320_10,320,10,100.0,normal,JP-KN,no,10702638000.0,211214204928.0,-9999.0,-9999.0,19423033.116065025,19215199.15,1086011.0,39724243.266065024
surf,277,320_10,320,10,100.0,normal,JP-KY,no,10702638000.0,211191169024.0,-9999.0,-9999.0,16151745.001536172,19215199.15,1086011.0,36452955.15153617
surf,277,320_10,320,10,100.0,normal,JP-ON,no,10702638000.0,211191169024.0,-9999.0,-9999.0,34559892.0035753,19215199.15,1086011.0,54861102.1535753
surf,277,320_10,320,10,100.0,normal,JP-TH,no,10702638000.0,211191169024.0,-9999.0,-9999.0,27048304.000024375,19215199.15,1086011.0,47349514.15002437
surf,277,320_10,320,10,100.0,normal,JP-TK,no,10702638000.0,211191169024.0,-9999.0,-9999.0,31123414.00403368,19215199.15,1086011.0,51424624.154033676
surf,277,320_10,320,10,100.0,normal,KE,no,10702638000.0,211202162688.0,-9999.0,-9999.0,5440529.070390426,19215199.15,1086011.0,25741739.220390424
surf,277,320_10,320,10,100.0,normal,KR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,23406172.000691056,19215199.15,1086011.0,43707382.150691055
surf,277,320_10,320,10,100.0,normal,LT,no,10702638000.0,211191169024.0,-9999.0,-9999.0,8228381.000510237,19215199.15,1086011.0,28529591.150510237
surf,277,320_10,320,10,100.0,normal,LU,no,10702638000.0,211191169024.0,-9999.0,-9999.0,12365286.000812998,19215199.15,1086011.0,32666496.150813
surf,277,320_10,320,10,100.0,normal,LV,no,10702638000.0,211191169024.0,-9999.0,-9999.0,6422462.500020808,19215199.15,1086011.0,26723672.650020808
surf,277,320_10,320,10,100.0,normal,MY,no,10702638000.0,211234553856.0,-9999.0,-9999.0,31942278.78395115,19215199.15,1086011.0,52243488.93395115
surf,277,320_10,320,10,100.0,normal,MY-WM,no,10702638000.0,211191169024.0,-9999.0,-9999.0,38039348.000297815,19215199.15,1086011.0,58340558.15029781
surf,277,320_10,320,10,100.0,normal,NI,no,10702638000.0,211191169024.0,-9999.0,-9999.0,20764732.001255542,19215199.15,1086011.0,41065942.15125554
surf,277,320_10,320,10,100.0,normal,NL,no,10702638000.0,211191169024.0,-9999.0,-9999.0,13899250.000125192,19215199.15,1086011.0,34200460.15012519
surf,277,320_10,320,10,100.0,normal,NO,no,10702638000.0,211547766784.0,-9999.0,-9999.0,1966725.7196576693,19215199.15,1086011.0,22267935.86965767
surf,277,320_10,320,10,100.0,normal,NO-NO1,no,10702638000.0,211191169024.0,-9999.0,-9999.0,1526988.2501154172,19215199.15,1086011.0,21828198.400115415
surf,277,320_10,320,10,100.0,normal,NO-NO2,no,10702638000.0,211478642688.0,-9999.0,-9999.0,1854375.513773516,19215199.15,1086011.0,22155585.663773514
surf,277,320_10,320,10,100.0,normal,NO-NO3,no,10702638000.0,211191169024.0,-9999.0,-9999.0,1687337.5000287264,19215199.15,1086011.0,21988547.650028724
surf,277,320_10,320,10,100.0,normal,NO-NO4,no,10702638000.0,211444088832.0,-9999.0,-9999.0,3545630.4694311707,19215199.15,1086011.0,23846840.619431168
surf,277,320_10,320,10,100.0,normal,NO-NO5,no,10702638000.0,211582320640.0,-9999.0,-9999.0,1517762.1955832792,19215199.15,1086011.0,21818972.34558328
surf,277,320_10,320,10,100.0,normal,NZ,no,10702638000.0,211191169024.0,-9999.0,-9999.0,8078931.500027149,19215199.15,1086011.0,28380141.65002715
surf,277,320_10,320,10,100.0,normal,PA,no,10702638000.0,211191169024.0,-9999.0,-9999.0,13821462.000934592,19215199.15,1086011.0,34122672.15093459
surf,277,320_10,320,10,100.0,normal,PE,no,10702638000.0,211191169024.0,-9999.0,-9999.0,9773791.000069443,19215199.15,1086011.0,30075001.15006944
surf,277,320_10,320,10,100.0,normal,PH,no,10702638000.0,211191169024.0,-9999.0,-9999.0,37946864.0038847,19215199.15,1086011.0,58248074.1538847
surf,277,320_10,320,10,100.0,normal,PH-LU,no,10702638000.0,211191169024.0,-9999.0,-9999.0,38785024.00072032,19215199.15,1086011.0,59086234.15072032
surf,277,320_10,320,10,100.0,normal,PH-MI,no,10702638000.0,211191169024.0,-9999.0,-9999.0,35749516.00343886,19215199.15,1086011.0,56050726.15343886
surf,277,320_10,320,10,100.0,normal,PH-VI,no,10702638000.0,211191169024.0,-9999.0,-9999.0,35758172.000425555,19215199.15,1086011.0,56059382.15042555
surf,277,320_10,320,10,100.0,normal,PL,no,10702638000.0,211191169024.0,-9999.0,-9999.0,40377864.000393435,19215199.15,1086011.0,60679074.150393434
surf,277,320_10,320,10,100.0,normal,PT,no,10702638000.0,211191169024.0,-9999.0,-9999.0,4614467.000085891,19215199.15,1086011.0,24915677.15008589
surf,277,320_10,320,10,100.0,normal,RO,no,10702638000.0,211294322688.0,-9999.0,-9999.0,16251113.170318758,19215199.15,1086011.0,36552323.32031876
surf,277,320_10,320,10,100.0,normal,RS,no,10702638000.0,211202506752.0,-9999.0,-9999.0,27564476.456911787,19215199.15,1086011.0,47865686.606911786
surf,277,320_10,320,10,100.0,normal,SE,no,10702638000.0,211202162688.0,-9999.0,-9999.0,1400332.8844839744,19215199.15,1086011.0,21701543.034483973
surf,277,320_10,320,10,100.0,normal,SE-SE1,no,10702638000.0,211202686976.0,-9999.0,-9999.0,920028.5410146932,19215199.15,1086011.0,21221238.691014692
surf,277,320_10,320,10,100.0,normal,SE-SE2,no,10702638000.0,211308183552.0,-9999.0,-9999.0,1022488.0161481857,19215199.15,1086011.0,21323698.166148186
surf,277,320_10,320,10,100.0,normal,SE-SE3,no,10702638000.0,211202162688.0,-9999.0,-9999.0,1266319.312196502,19215199.15,1086011.0,21567529.4621965
surf,277,320_10,320,10,100.0,normal,SE-SE4,no,10702638000.0,211478642688.0,-9999.0,-9999.0,2348260.9547661482,19215199.15,1086011.0,22649471.104766145
surf,277,320_10,320,10,100.0,normal,SG,no,10702638000.0,211191169024.0,-9999.0,-9999.0,28444780.000211935,19215199.15,1086011.0,48745990.15021193
surf,277,320_10,320,10,100.0,normal,SI,no,10702638000.0,211191169024.0,-9999.0,-9999.0,10865504.00020976,19215199.15,1086011.0,31166714.15020976
surf,277,320_10,320,10,100.0,normal,SK,no,10702638000.0,211191169024.0,-9999.0,-9999.0,11483641.000719542,19215199.15,1086011.0,31784851.15071954
surf,277,320_10,320,10,100.0,normal,TR,no,10702638000.0,211213680640.0,-9999.0,-9999.0,21637047.90328216,19215199.15,1086011.0,41938258.05328216
surf,277,320_10,320,10,100.0,normal,TW,no,10702638000.0,211191169024.0,-9999.0,-9999.0,30836776.000422686,19215199.15,1086011.0,51137986.150422685
surf,277,320_10,320,10,100.0,normal,US,no,10702638000.0,211332431872.0,-9999.0,-9999.0,22272900.454098143,19215199.15,1086011.0,42574110.60409814
surf,277,320_10,320,10,100.0,normal,US-CAL-BANC,no,10702638000.0,211410042880.0,-9999.0,-9999.0,11131889.546738664,19215199.15,1086011.0,31433099.69673866
surf,277,320_10,320,10,100.0,normal,US-CAL-CISO,no,10702638000.0,211225198592.0,-9999.0,-9999.0,9761302.759174956,19215199.15,1086011.0,30062512.909174956
surf,277,320_10,320,10,100.0,normal,US-CAL-IID,no,10702638000.0,211213680640.0,-9999.0,-9999.0,28604387.812913544,19215199.15,1086011.0,48905597.96291354
surf,277,320_10,320,10,100.0,normal,US-CAL-LDWP,no,10702638000.0,211191169024.0,-9999.0,-9999.0,18165234.000293646,19215199.15,1086011.0,38466444.15029365
surf,277,320_10,320,10,100.0,normal,US-CAL-TIDC,no,10702638000.0,211305840640.0,-9999.0,-9999.0,19297390.6844558,19215199.15,1086011.0,39598600.8344558
surf,277,320_10,320,10,100.0,normal,US-CAR-CPLE,no,10702638000.0,211294322688.0,-9999.0,-9999.0,18599201.025008403,19215199.15,1086011.0,38900411.1750084
surf,277,320_10,320,10,100.0,normal,US-CAR-CPLW,no,10702638000.0,211202686976.0,-9999.0,-9999.0,25595093.393429503,19215199.15,1086011.0,45896303.5434295
surf,277,320_10,320,10,100.0,normal,US-CAR-DUK,no,10702638000.0,211294322688.0,-9999.0,-9999.0,16341791.139212752,19215199.15,1086011.0,36643001.28921275
surf,277,320_10,320,10,100.0,normal,US-CAR-SC,no,10702638000.0,211248758784.0,-9999.0,-9999.0,34201755.69207325,19215199.15,1086011.0,54502965.84207325
surf,277,320_10,320,10,100.0,normal,US-CAR-SCEG,no,10702638000.0,211202686976.0,-9999.0,-9999.0,24386982.215759166,19215199.15,1086011.0,44688192.365759164
surf,277,320_10,320,10,100.0,normal,US-CAR-YAD,no,10702638000.0,211191169024.0,-9999.0,-9999.0,2583574.7500470495,19215199.15,1086011.0,22884784.90004705
surf,277,320_10,320,10,100.0,normal,US-CENT-SPA,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3818766.5003426373,19215199.15,1086011.0,24119976.650342636
surf,277,320_10,320,10,100.0,normal,US-CENT-SWPP,no,10702638000.0,211234553856.0,-9999.0,-9999.0,21270843.220665682,19215199.15,1086011.0,41572053.370665684
surf,277,320_10,320,10,100.0,normal,US-FLA-FMPP,no,10702638000.0,211294322688.0,-9999.0,-9999.0,31219427.685383502,19215199.15,1086011.0,51520637.835383505
surf,277,320_10,320,10,100.0,normal,US-FLA-FPC,no,10702638000.0,211259768832.0,-9999.0,-9999.0,29086032.472529296,19215199.15,1086011.0,49387242.6225293
surf,277,320_10,320,10,100.0,normal,US-FLA-FPL,no,10702638000.0,211248758784.0,-9999.0,-9999.0,21181289.162378266,19215199.15,1086011.0,41482499.312378265
surf,277,320_10,320,10,100.0,normal,US-FLA-GVL,no,10702638000.0,211191169024.0,-9999.0,-9999.0,33522684.001176868,19215199.15,1086011.0,53823894.15117687
surf,277,320_10,320,10,100.0,normal,US-FLA-JEA,no,10702638000.0,211191169024.0,-9999.0,-9999.0,36215436.00195777,19215199.15,1086011.0,56516646.151957765
surf,277,320_10,320,10,100.0,normal,US-FLA-SEC,no,10702638000.0,211191169024.0,-9999.0,-9999.0,33579748.001215465,19215199.15,1086011.0,53880958.151215464
surf,277,320_10,320,10,100.0,normal,US-FLA-TAL,no,10702638000.0,211202686976.0,-9999.0,-9999.0,26902267.63687832,19215199.15,1086011.0,47203477.78687832
surf,277,320_10,320,10,100.0,normal,US-FLA-TEC,no,10702638000.0,211271286784.0,-9999.0,-9999.0,29097545.45913657,19215199.15,1086011.0,49398755.60913657
surf,277,320_10,320,10,100.0,normal,US-MIDA-PJM,no,10702638000.0,211398000640.0,-9999.0,-9999.0,22509793.46209993,19215199.15,1086011.0,42811003.61209993
surf,277,320_10,320,10,100.0,normal,US-MIDW-AECI,no,10702638000.0,211202686976.0,-9999.0,-9999.0,32921275.093489677,19215199.15,1086011.0,53222485.243489675
surf,277,320_10,320,10,100.0,normal,US-MIDW-LGEE,no,10702638000.0,211191169024.0,-9999.0,-9999.0,50316144.00196865,19215199.15,1086011.0,70617354.15196866
surf,277,320_10,320,10,100.0,normal,US-MIDW-MISO,no,10702638000.0,211200000000.0,-9999.0,-9999.0,26052558.601971984,19215199.15,1086011.0,46353768.75197198
surf,277,320_10,320,10,100.0,normal,US-NE-ISNE,no,10702638000.0,211191169024.0,-9999.0,-9999.0,15507962.001096938,19215199.15,1086011.0,35809172.15109694
surf,277,320_10,320,10,100.0,normal,US-NW-AVA,no,10702638000.0,211191169024.0,-9999.0,-9999.0,8973894.000271028,19215199.15,1086011.0,29275104.15027103
surf,277,320_10,320,10,100.0,normal,US-NW-BPAT,no,10702638000.0,211191169024.0,-9999.0,-9999.0,4600829.500112443,19215199.15,1086011.0,24902039.650112443
surf,277,320_10,320,10,100.0,normal,US-NW-CHPD,no,10702638000.0,211213680640.0,-9999.0,-9999.0,1509581.8531459128,19215199.15,1086011.0,21810792.00314591
surf,277,320_10,320,10,100.0,normal,US-NW-DOPD,no,10702638000.0,211202686976.0,-9999.0,-9999.0,1519935.562423832,19215199.15,1086011.0,21821145.71242383
surf,277,320_10,320,10,100.0,normal,US-NW-GCPD,no,10702638000.0,211191169024.0,-9999.0,-9999.0,2760718.250026115,19215199.15,1086011.0,23061928.400026113
surf,277,320_10,320,10,100.0,normal,US-NW-GRID,no,10702638000.0,211191169024.0,-9999.0,-9999.0,24932984.00036923,19215199.15,1086011.0,45234194.15036923
surf,277,320_10,320,10,100.0,normal,US-NW-IPCO,no,10702638000.0,211225198592.0,-9999.0,-9999.0,11148693.817739068,19215199.15,1086011.0,31449903.967739068
surf,277,320_10,320,10,100.0,normal,US-NW-NEVP,no,10702638000.0,211225198592.0,-9999.0,-9999.0,22615705.11518984,19215199.15,1086011.0,42916915.26518984
surf,277,320_10,320,10,100.0,normal,US-NW-NWMT,no,10702638000.0,211191169024.0,-9999.0,-9999.0,23916588.00140439,19215199.15,1086011.0,44217798.15140439
surf,277,320_10,320,10,100.0,normal,US-NW-PACE,no,10702638000.0,211213680640.0,-9999.0,-9999.0,31120900.836305484,19215199.15,1086011.0,51422110.98630548
surf,277,320_10,320,10,100.0,normal,US-NW-PACW,no,10702638000.0,211191169024.0,-9999.0,-9999.0,8904102.000806056,19215199.15,1086011.0,29205312.150806054
surf,277,320_10,320,10,100.0,normal,US-NW-PGE,no,10702638000.0,211191169024.0,-9999.0,-9999.0,9055545.000015335,19215199.15,1086011.0,29356755.15001533
surf,277,320_10,320,10,100.0,normal,US-NW-PSCO,no,10702638000.0,211191169024.0,-9999.0,-9999.0,22744544.000240028,19215199.15,1086011.0,43045754.15024003
surf,277,320_10,320,10,100.0,normal,US-NW-PSEI,no,10702638000.0,211191169024.0,-9999.0,-9999.0,7812728.500110754,19215199.15,1086011.0,28113938.65011075
surf,277,320_10,320,10,100.0,normal,US-NW-SCL,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3296628.5000466984,19215199.15,1086011.0,23597838.6500467
surf,277,320_10,320,10,100.0,normal,US-NW-TPWR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3310182.5000720094,19215199.15,1086011.0,23611392.65007201
surf,277,320_10,320,10,100.0,normal,US-NW-WACM,no,10702638000.0,211271286784.0,-9999.0,-9999.0,32052925.0771107,19215199.15,1086011.0,52354135.2271107
surf,277,320_10,320,10,100.0,normal,US-NW-WAUW,no,10702638000.0,211202162688.0,-9999.0,-9999.0,12607304.67102388,19215199.15,1086011.0,32908514.821023878
surf,277,320_10,320,10,100.0,normal,US-NY-NYIS,no,10702638000.0,211191169024.0,-9999.0,-9999.0,16385485.000200659,19215199.15,1086011.0,36686695.15020066
surf,277,320_10,320,10,100.0,normal,US-SE-SOCO,no,10702638000.0,211248250880.0,-9999.0,-9999.0,23708256.998159867,19215199.15,1086011.0,44009467.14815986
surf,277,320_10,320,10,100.0,normal,US-SW-AZPS,no,10702638000.0,211248250880.0,-9999.0,-9999.0,21641845.23848598,19215199.15,1086011.0,41943055.38848598
surf,277,320_10,320,10,100.0,normal,US-SW-EPE,no,10702638000.0,211191169024.0,-9999.0,-9999.0,27945268.00032948,19215199.15,1086011.0,48246478.15032948
surf,277,320_10,320,10,100.0,normal,US-SW-PNM,no,10702638000.0,211248250880.0,-9999.0,-9999.0,17899253.931606404,19215199.15,1086011.0,38200464.0816064
surf,277,320_10,320,10,100.0,normal,US-SW-SRP,no,10702638000.0,211248250880.0,-9999.0,-9999.0,15245987.07756425,19215199.15,1086011.0,35547197.227564245
surf,277,320_10,320,10,100.0,normal,US-SW-TEPC,no,10702638000.0,211213680640.0,-9999.0,-9999.0,32207596.174412884,19215199.15,1086011.0,52508806.32441288
surf,277,320_10,320,10,100.0,normal,US-SW-WALC,no,10702638000.0,211191169024.0,-9999.0,-9999.0,16138244.000138475,19215199.15,1086011.0,36439454.150138475
surf,277,320_10,320,10,100.0,normal,US-TEN-TVA,no,10702638000.0,211259768832.0,-9999.0,-9999.0,19566506.69481706,19215199.15,1086011.0,39867716.84481706
surf,277,320_10,320,10,100.0,normal,US-TEX-ERCO,no,10702638000.0,211282804736.0,-9999.0,-9999.0,19567180.27507688,19215199.15,1086011.0,39868390.42507688
surf,277,320_10,320,10,100.0,normal,UY,no,10702638000.0,211227738112.0,-9999.0,-9999.0,3111241.0029197657,19215199.15,1086011.0,23412451.152919766
surf,277,320_10,320,10,100.0,normal,ZA,no,10702638000.0,211191169024.0,-9999.0,-9999.0,42271604.00312186,19215199.15,1086011.0,62572814.15312186
surf,277,320_250,320,250,100.0,normal,AT,no,10702638000.0,212214726656.0,-9999.0,-9999.0,4040415.1572524863,19215199.15,1086011.0,24341625.307252485
surf,277,320_250,320,250,100.0,normal,AU,no,10702638000.0,211274530816.0,-9999.0,-9999.0,25379821.459226277,19215199.15,1086011.0,45681031.60922627
surf,277,320_250,320,250,100.0,normal,AU-NSW,no,10702638000.0,211819069440.0,-9999.0,-9999.0,26849243.482523285,19215199.15,1086011.0,47150453.63252328
surf,277,320_250,320,250,100.0,normal,AU-NT,no,10702638000.0,212343160832.0,-9999.0,-9999.0,28683707.632721435,19215199.15,1086011.0,48984917.78272143
surf,277,320_250,320,250,100.0,normal,AU-QLD,no,10702638000.0,211191169024.0,-9999.0,-9999.0,27772418.000892293,19215199.15,1086011.0,48073628.15089229
